essay_id,essay_set,essay,domain1_score,cleaned_essay,normalized_score
5993,3,"In the essay Do Not Exceed Posted Speed Limit the author Joe Kurmaskie uses the features of the setting to affect the cyclist. The cyclist is affected by these features because of he sees the same setting (the dessert) for several miles, he has no water and, the road has a lot of hills. The cyclist could been affected by seeing the dessert and no scenary changes for a wahile. When you look at one same scene for hours you could start to get tired and bored with everything. So this cause him to be very drossy and bored. Also the cyclist had no water as none of the fountains were cold water. Having no water out in the dessert could make you dehydrate and faint.",2,essay exceed posted speed limit author joe kurmaskie us feature setting affect cyclist cyclist affected feature see setting dessert several mile water road lot hill cyclist could affected seeing dessert scenary change wahile look one scene hour could start get tired bored everything cause drossy bored also cyclist water none fountain cold water water dessert could make dehydrate faint,0.6666666666666666
5994,3,"Many different characteristics in a setting and determine the outcome of an event there. Im the story, Rough Road Ahead Do Not Exceed Posted Speed Limit, the cyclists journey was affected my a few weather relouded things. The heat was an extreme thing that showed him down and in most cases detened him from reading his maximum level of ability. Also the time of your in which this labes place, greatly affects the cyclist. Lastly, the type of road and amount of ground that he has to cover after affects his performance. Overall, setting can be a determining factor in a journey as they life",2,many different characteristic setting determine outcome event im story rough road ahead exceed posted speed limit cyclist journey affected weather relouded thing heat extreme thing showed case detened reading maximum level ability also time labes place greatly affect cyclist lastly type road amount ground cover affect performance overall setting determining factor journey life,0.6666666666666666
5995,3,"The setting of the story affects the cyclist in many ways. Since he is riding in the California desert, he always feels very hot and is always in constant thirst. In addition to this the area he is riding in appears to be quite desolate. He finds nothing but old abondored buildings. He doesn't find anyone. No people or cars, or any sign of modern civilization. This causes him to feel a little unnerved as if something happened to him nobody would know about it. This is especially prevelent when he become dehydrated. In those ways, the cyclist is very much affected by the setting.",2,setting story affect cyclist many way since riding california desert always feel hot always constant thirst addition area riding appears quite desolate find nothing old abondored building doesnt find anyone people car sign modern civilization cause feel little unnerved something happened nobody would know especially prevelent become dehydrated way cyclist much affected setting,0.6666666666666666
5996,3,"In the story Rough Road Ahead by @PERSON1, the features of the setting affect the cyclist in many ways. One way the setting affects the cyclist is, in the desert, the cyclist drank more water than before. For example, the text states I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June. You will drink more water in a desert than in a forest. If you go cycling, be aware of the settings around you because they will affect you.",1,story rough road ahead person feature setting affect cyclist many way one way setting affect cyclist desert cyclist drank water example text state i hitting water bottle pretty regularly traveling high desert california june drink water desert forest go cycling aware setting around affect,0.3333333333333333
5997,3,"Some features of the setting affect the cyclist. First the cyclist followed the old codgers advice of how to get to Yosemite National Park. Their advice was no use and didnt help her in the end. Next, a tarlike substance oozed out of what she thoot was going to be water. Then the terrain changed to short, rolling hills, which wasnt helping, her bike better. Lastly, ""tumble weeds crossed my path and a ridiculously large snake, slowed her down. All of these road blocks in the setting affected the cyclist.",2,feature setting affect cyclist first cyclist followed old codger advice get yosemite national park advice use didnt help end next a tarlike substance oozed out thoot going water terrain changed short rolling hills wasnt helping bike better lastly tumble weed crossed path ridiculously large snake slowed road block setting affected cyclist,0.6666666666666666
5998,3,"The features of the setting that affect the cyclist are the lack of water, out of date information, and rolling hills. If he had up to date information then he would probably have got water from a town thats not empty or almost empty like a ghost town as the cyclist said.",2,feature setting affect cyclist lack water date information rolling hill date information would probably got water town thats empty almost empty like ghost town cyclist said,0.6666666666666666
5999,3,The cyclist has a couple things if he racing and the wind is blowing then theres a problem and he has to follow traffic law and ride on the right side or the road.,1,cyclist couple thing racing wind blowing there problem follow traffic law ride right side road,0.3333333333333333
6000,3,"Do Not Exceed Posted Speed Limit had a  rough setting between harzardous things and the death defying heat. The cyclist had to endure the pain of dehydration and determination. He had been given bad directions that almost caused him his life. He was travelling through a desert and claimed the temperature was @NUM1.Also, the cyclist had to ration his water because it was ghost towns in which our character passed through. He used nature skills hed once learned and began to suck on pebbles which take the mind off thirst and uses saliva to help refresh your throat. Throughout his adventure everything kept this young man from getting water and to whenever there was water any faster. He had survived and wouldnt ever take shortcuts again",2,do exceed posted speed limit rough setting harzardous thing death defying heat cyclist endure pain dehydration determination given bad direction almost caused life travelling desert claimed temperature numalso cyclist ration water ghost town character passed used nature skill hed learned began suck pebble take mind thirst us saliva help refresh throat throughout adventure everything kept young man getting water whenever water faster survived wouldnt ever take shortcut,0.6666666666666666
6001,3,An example of the setting affecting the cyclist is when he has the lock of water in a ghost town in just eliterat. He frind the water but e tar like substance come out and it tasted like battery. When he left he had to go through rough road which he couldnt travel that fast leanes of the condition of the road.,1,example setting affecting cyclist lock water ghost town eliterat frind water e tar like substance come tasted like battery left go rough road couldnt travel fast leanes condition road,0.3333333333333333
6002,3,"The cyclist had a very hard time geting to Yosemite National Park. This is because the sun was out, and it was in the middle of June. I was so hot out the cyclist became dehydrated faster than he would have on a cooler day. When the pumped the handle of the old rusted water pump, he said the water felt, somewhere in the neighborhood of two hundred degrees. The cyclist also had to deal with a lot of ""short rolling hills"", which was much more difficult to bike on than flat roads. On top of everything else the roads were in very bad condition, so you had to watch for rocks in the road.",2,cyclist hard time geting yosemite national park sun middle june hot cyclist became dehydrated faster would cooler day pumped handle old rusted water pump said water felt somewhere neighborhood two hundred degree cyclist also deal lot short rolling hill much difficult bike flat road top everything else road bad condition watch rock road,0.6666666666666666
6003,3,"The cyclist in the story is at first confident in accepting the old mens help, and doesnt seem to suspect anything is wrong when he first starts out. The way the men directed him seem all going for his water supply is all in store, and the first land mark, a ghost town now, is exactly where it is supposed to be. The next town he hits doesnt have anything that could replenish his diminishing water supply and he starts to feel troubled. However he was told the next town wasnt further, so he pressed on. Then the scenery makes a drastic change, the flat roads becoming hills, the sun beating hotter- it really look like a desert after tumbleweeds even go past! The cyclist continues on, despite being very dehydrated. The next thing to come along is an old juice building that almost seems to mark him on how he has no water. He keeps on, however, and at last sees a shop where he can get water. The canging scenery sends the cyclist from confidence to worry, to hopelessness and lastly, relief.",3,cyclist story first confident accepting old mens help doesnt seem suspect anything wrong first start way men directed seem going water supply store first land mark ghost town exactly supposed next town hit doesnt anything could replenish diminishing water supply start feel troubled however told next town wasnt pressed scenery make drastic change flat road becoming hill sun beating hotter really look like desert tumbleweed even go past cyclist continues despite dehydrated next thing come along old juice building almost seems mark water keep however last see shop get water canging scenery sends cyclist confidence worry hopelessness lastly relief,1.0
6004,3,Well I would put it like this is that the weather had everything to do with it because the not weather make you tired and upset and easy to angre so now it make you upset and and then stress.,1,well would put like weather everything weather make tired upset easy angre make upset stress,0.3333333333333333
6005,3,"The features of the setting affect the cyclist in two way. This ways are pysical and mental. The pysical ways that features affect cyclist is the terrain. If the roads are long and wiredy, this could wear the cyclist out. They could also become physically tired if the incline of the hill is to steep. When its you against gravity, it can be egausting. The temperature can also be a crusal factor in a cyclist pysical ability. Nobody want to feel like their in a sauna when they are bike riding. The cyclist and also be attracted mentally. If the terrain looks deserted or anything like a desert the byciclist instintaniously thinks dehydration and death. If some people see dead animals or bones they would think they could die. If they see vulture circling them they would get afraid and think death, but the worse thing of all is that knowing all of these things are in the same place at the same time. This is how setting affects cyclists",3,feature setting affect cyclist two way way pysical mental pysical way feature affect cyclist terrain road long wiredy could wear cyclist could also become physically tired incline hill steep its gravity egausting temperature also crusal factor cyclist pysical ability nobody want feel like sauna bike riding cyclist also attracted mentally terrain look deserted anything like desert byciclist instintaniously think dehydration death people see dead animal bone would think could die see vulture circling would get afraid think death worse thing knowing thing place time setting affect cyclist,1.0
6006,3,"The settings of the story were grveling. While the cyclist was riding along, the sun was beginning to beat down on him. The cyclist began to sweat due to the heat and thus he drank just about all of his water. Now the cyclist was experiencing major heat, sweat, and dehydration. The California desert is a grveling place to be, especially in June. Luckily, the cyclist did come up to a camp and found fresh food and water, before he would eventually continue his way to Yosemite National Park",2,setting story grveling cyclist riding along sun beginning beat cyclist began sweat due heat thus drank water cyclist experiencing major heat sweat dehydration california desert grveling place especially june luckily cyclist come camp found fresh food water would eventually continue way yosemite national park,0.6666666666666666
6007,3,"As the cyclist is travelling to Yosemite National Park, he comes across many features in the area that affects him. First, he takes directions from some old guys who dont know anything about the changes in maps because they never leave their porch. At first, it affects him in a positive way, because he thought he had a good shortcut to Yosemite. However, the affect later came negative because it turned out to be a shortcut that never existed. Another feature that affected him wasted the setting which was a desert-like area. The heat made it harder for him to ride his bike, and he also drank a lot of his water. This later resulted in him becoming dehydrated. A positive affect was when he found the bait shop, where he rehydrated himself and got some new directions.",3,cyclist travelling yosemite national park come across many feature area affect first take direction old guy dont know anything change map never leave porch first affect positive way thought good shortcut yosemite however affect later came negative turned shortcut never existed another feature affected wasted setting desertlike area heat made harder ride bike also drank lot water later resulted becoming dehydrated positive affect found bait shop rehydrated got new direction,1.0
6008,3,"The features of this setting affect the cyclist in many ways. The setting is a dessert so by common knowledge you know that it is going to be hot and dry. Because it is hot the cyclist needs more water because he is getting dehydrated. And when he is on his low of water because it is dry into mouth gets drys. @CAPS2 because he is in the dessert he sees wild sometime dangerous animals, in the story he sees a ridiculously @CAPS1 diamondbrock snake, which I believe are venomous, @CAPS2 because  of the extreme heat of the dessert he realizes that he had ??? chance of dropping from heatstroke. @CAPS2 the writer said that the dessert had short rolling hills and rough road ahead ??? would leave worn the cyclist out. Because of this terrain the cyclist way affects.",1,feature setting affect cyclist many way setting dessert common knowledge know going hot dry hot cyclist need water getting dehydrated low water dry mouth get dry cap dessert see wild sometime dangerous animal story see ridiculously cap diamondbrock snake believe venomous cap because  extreme heat dessert realizes chance dropping heatstroke cap writer said dessert short rolling hill rough road ahead would leave worn cyclist terrain cyclist way affect,0.3333333333333333
6010,3,The features of the setting affect the cyclist in many different ways. One example is the hot sun that was beating down on him made him very thirsty. Another feature is the rough road that wore the cyclist out and made him tired. My last example is the old juice factory with the picture of a refreshing cup of juice on it made the cyclist feel like giving up because he thought he would die of dehydration. These are my reasons as to why the features of the setting affect the cyclist in many different ways.   ,1,feature setting affect cyclist many different way one example hot sun beating made thirsty another feature rough road wore cyclist made tired last example old juice factory picture refreshing cup juice made cyclist feel like giving thought would die dehydration reason feature setting affect cyclist many different way,0.3333333333333333
6011,3,In the essay the mshan writes of rough rodes timit the cyclists had to overcome to reach @CAPS1 gole.,1,essay mshan writes rough rodes timit cyclists overcome reach cap gole,0.3333333333333333
6012,3,"Understanding, realitic, mode-all are reasons how setting affects the setting. If a book has a good setting then the book might be pretty good. When you have a setting its more understable of what they are trying today. And if you have a good setting it makes it more realitic So when you read it you wont be thrown off, the mode of the story sets it all off, because usually books have there ups and downs. Thats why they chase the mode.  ",0,understanding realitic modeall reasons setting affect setting book good setting book might pretty good setting its understable trying today good setting make realitic read wont thrown mode story set usually book ups down thats chase mode,0.0
6013,3,The setting of the story affected the cyclist by making him dehydrated which could lead to a heatstroke. I could drop from a heatstroke this shows that it was hot out and he was feeling bad if he could have dropped from a heatstroke.,1,setting story affected cyclist making dehydrated could lead heatstroke i could drop heatstroke show hot feeling bad could dropped heatstroke,0.3333333333333333
6014,3,"The terrain during the cyclists journey greatly affects him. For example, the first terrain that he experienced was not very hilly, but rather flat and soothing. The author stated, I rode into the morning with strong legs and a smile on my face. This shows that he was energized and happy. However, the reader can predict that the journey will not remain this joyful, because the cyclist is basically in the desert during the summer, in which it is extremely hot. Then, the cyclist experiences hilly terrain that sucked the life from his body, especially because he had no water left. The cyclist said, sometimes life can feel so cruel"", emphasizing that the cyclist mood had changed from enthusiastic to tired and forlorn.  This change of mood from the terrain can be connected to real life, as obstacles are include, in which the person must persevere and be strong to overcome, in which the cyclist finally did. ",3,terrain cyclists journey greatly affect example first terrain experienced hilly rather flat soothing author stated i rode morning strong leg smile face show energized happy however reader predict journey remain joyful cyclist basically desert summer extremely hot cyclist experience hilly terrain sucked life body especially water left cyclist said sometimes life feel cruel emphasizing cyclist mood changed enthusiastic tired forlorn change mood terrain connected real life obstacle include person must persevere strong overcome cyclist finally,1.0
6015,3,"The features in the story great effect the cyclist. One feature of the setting that effects the cyclist is the heat. At first, the story says that the pine trees cooled the cyclist, but eventually the forest turned into a desert, and the heat poured down on him, make it hard to cycle. Another feature that effected the cyclist was the lack of water. As he moved away from his beginning point, the cyclist was drinking lots of water. But when he needed to refill, the water was brown and hot, so the cyclist didnt take any. The lack of water plus the heat formed one giant obstacle that potentialy could have killed him, but through great determination the cyclist got through this troubling time.",2,feature story great effect cyclist one feature setting effect cyclist heat first story say pine tree cooled cyclist eventually forest turned desert heat poured make hard cycle another feature effected cyclist lack water moved away beginning point cyclist drinking lot water needed refill water brown hot cyclist didnt take lack water plus heat formed one giant obstacle potentialy could killed great determination cyclist got troubling time,0.6666666666666666
6016,3,"The narrator in this story goes through a tough journey insisting of hope, challenge physical pain, despair, and relief. All of these are further developed by the settings where they take place, For example after taking advice from old men at a campsite, he is on his way through the deserts of California. If he had been almost anywhere else, his journey could have been much better. He could have gotten more reliable advice, or had been in a place where the towns were not miles and miles apart. Also, at one point he reaches a snake on the road. This could symbolize a decision, which was to go and how it will affect the outcome of his trip, or perhaps the decisions he had already made. To take advice from strangers and better yet he should use it. The irony continues as he becomes dehydrated and the flat land turns hilly. If that werent to happen he could have been more successful and healthy on his trip. The setting in this mens story are necessary for if to have plot line and have the humour it possesses. If he were in the city, for example, he would not get lost and stranded, and therefore would have no story.",3,narrator story go tough journey insisting hope challenge physical pain despair relief developed setting take place example taking advice old men campsite way desert california almost anywhere else journey could much better could gotten reliable advice place town mile mile apart also one point reach snake road could symbolize decision go affect outcome trip perhaps decision already made take advice stranger better yet use irony continues becomes dehydrated flat land turn hilly werent happen could successful healthy trip setting mens story necessary plot line humour possesses city example would get lost stranded therefore would story,1.0
6017,3,The setting in the story changes many times. It starts in an area with rivers and pine trees. Then the cyclist arrives ant a town. After that he is pounded by the hot sun and along hilly road. With not much water left the cyclist uses all the energy he had to get to a town where he could get something to drink. The setting was what made the cyclists journey a hard one.,1,setting story change many time start area river pine tree cyclist arrives ant town pounded hot sun along hilly road much water left cyclist us energy get town could get something drink setting made cyclist journey hard one,0.3333333333333333
6018,3,The features of the settings affect in the story Do Not Exceed posted speed Limit it is the morning and everyone is still sleep and he wakes in the morning for something to do when he pull up to the first plase he thinks that they are all old and crazy and he thinking that the places needs fixing because the houses are falling apart. Then..leaves and see these wide bunch of hills. inconclusion I would never do all the riding he did.  ,2,feature setting affect story do exceed posted speed limit morning everyone still sleep wake morning something pull first plase think old crazy thinking place need fixing house falling apart thenleaves see wide bunch hill inconclusion would never riding,0.6666666666666666
6019,3,The setting effects the cyclist because he is in the desert with no water and doesnt know where he is going. The old men on the porch gave him wrong directions now he is lost in the desert. The cyclist find the will power to keep on moving and he finds help along the way. He finds another old man there that offer him directions but he says he has a map,1,setting effect cyclist desert water doesnt know going old men porch gave wrong direction lost desert cyclist find power keep moving find help along way find another old man offer direction say map,0.3333333333333333
6020,3,"The setting in the story discouraged the biker very much. As he follows the advice of the elderly men and starts off his journey he notices that there is, no one in sight, not a building, car, or structure of any kind. He uses tone words to describe how had things are when he says, The water bottle contained only a few tantalizing sips. He describes in exhaust how hard his journey is getting. He describes the intense heat inthe desert of California, pedaling up,  one long, crippling hill. The terrain did not make his rideeasy at all. The factor of weather, rolling hills, and the shortage of water take a tall on him. If he were on flat terrain on a cool day then he would have been first fine.",2,setting story discouraged biker much follows advice elderly men start journey notice no one sight building car structure kind us tone word describe thing say the water bottle contained tantalizing sips describes exhaust hard journey getting describes intense heat inthe desert california pedaling  one long crippling hill terrain make rideeasy factor weather rolling hill shortage water take tall flat terrain cool day would first fine,0.6666666666666666
6021,3,The features of the setting affect the cyclist alot. The hot sun beating down on him makes him sweat and makes him thirsty. The bumpy roods and hills make him work harder. The abandoned places make him lose hope. If faced with these obstacles I would have been affected in the same way. As I believe any human would be.,2,feature setting affect cyclist alot hot sun beating make sweat make thirsty bumpy rood hill make work harder abandoned place make lose hope faced obstacle would affected way believe human would,0.6666666666666666
6022,3,"The features of the setting affect the cyclist.The features of the setting, or nature, affect the cyclist because they are wearing her out. The cyclist is going to the city of of yosemite but some guys gave her a short cut. Through this shortcut are hills and heat and lack of water. @CAPS1 describes this by saying, I wiped the sweat from my eyes to make sure it wasnt a mirage, and tried not to get too excited. @CAPS1 is excited that there is a building that @CAPS1 might get some water from. Also, @CAPS1 wiped the sweat from her eyes meaning it is hot outside and @CAPS1 is sweating and losing water. Therefore, the features of the setting affect the cyclist.",2,feature setting affect cyclistthe feature setting nature affect cyclist wearing cyclist going city yosemite guy gave short cut shortcut hill heat lack water cap describes saying i wiped sweat eye make sure wasnt mirage tried get excited cap excited building cap might get water also cap wiped sweat eye meaning hot outside cap sweating losing water therefore feature setting affect cyclist,0.6666666666666666
6023,3,"The three most important features of the setting that effect the cyclist are the ground he is traveling, the towns he passes, and the availability of water. The ground the cyclist is riding over is important because the rougher the terrain, and the more hills there are, the more energy he must use, and the less distance he can travel. @PERSON1 is riding fine until he must travel the rolling hills which consume his energy, ehausts his water, and causes dividing hope. As he approaches towns, his hope increases but soon fades due to the realization that the town will be unable of giving him relief. When he pumps out water that tastes like battery acid, his hope once again diminishes. As he sees the bait and tackle shop, he knows he can make it there and that when he gets there he can recover. These three features are what effects the cyclist the most.",2,three important feature setting effect cyclist ground traveling town pass availability water ground cyclist riding important rougher terrain hill energy must use less distance travel person riding fine must travel rolling hill consume energy ehausts water cause dividing hope approach town hope increase soon fade due realization town unable giving relief pump water taste like battery acid hope diminishes see bait tackle shop know make get recover three feature effect cyclist,0.6666666666666666
6024,3,"In the story of rough road ahead :do not exceed posted limit the setting affected the cyclist. In the middle of the desert during the summer the cyclist was low on water. The old men gave him the wrong directions, so mainly it is the old guys thought he dies. The cyclist survives but the heat and the season he was riding hell probably bring another water botlle nextime",1,story rough road ahead exceed posted limit setting affected cyclist middle desert summer cyclist low water old men gave wrong direction mainly old guy thought dy cyclist survives heat season riding hell probably bring another water botlle nextime,0.3333333333333333
6025,3,Some of the features of the setting affect the cyclist like the road was bad it had bumps all over that made it much harder and it also took up a lot of strength. Also the neighborhood of two hundre degrees after that become to a road with arore bunch of hills,1,feature setting affect cyclist like road bad bump made much harder also took lot strength also neighborhood two hundre degree become road arore bunch hill,0.3333333333333333
